Datum,Inflationsrate,Heimspiel,Weihnachtsmarkt,Markt,Faehrverkaehr,Kreuzfahrverkehr,Temperatur,Monat,Jahreszeit,Frühling,Sommer,Herbst,Winter,Temp_warm,Temp_cold,Temp_average,Warengruppe,Umsatz,Wochentag,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Brot_W1,Broetchen_W2,Croissant_W3,Konditorei_W4,Kuchen_W5,Saisonbrot_W6
2014-08-11,0.97,0,0,0,1.623.741,412.165,20.075,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,653.868277321944,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-11,0.97,0,0,0,1.623.741,412.165,20.075,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,333.672393288692,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-11,0.97,0,0,0,1.623.741,412.165,20.075,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,91.1963472550968,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-11,0.97,0,0,0,1.623.741,412.165,20.075,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,330.315799401244,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-12,0.97,0,0,0,1.623.741,412.165,16.9125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,358.729401264242,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-12,0.97,0,0,0,1.623.741,412.165,16.9125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,334.42905626527,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-12,0.97,0,0,0,1.623.741,412.165,16.9125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,63.2167591821066,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-12,0.97,0,0,0,1.623.741,412.165,16.9125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,664.240810149929,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-12,0.97,0,0,0,1.623.741,412.165,16.9125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,155.633056469153,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-13,0.97,0,0,0,1.623.741,412.165,20.9375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,129.960879412869,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-13,0.97,0,0,0,1.623.741,412.165,20.9375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,677.282564266312,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-13,0.97,0,0,0,1.623.741,412.165,20.9375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,333.616342702918,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-13,0.97,0,0,0,1.623.741,412.165,20.9375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,76.235138727592,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-13,0.97,0,0,0,1.623.741,412.165,20.9375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,410.801127074541,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-14,0.97,0,0,0,1.623.741,412.165,18.05,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,355.666119942456,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-14,0.97,0,0,0,1.623.741,412.165,18.05,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,57.2280256624507,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-14,0.97,0,0,0,1.623.741,412.165,18.05,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,339.910400493007,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-14,0.97,0,0,0,1.623.741,412.165,18.05,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,678.815717852276,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-14,0.97,0,0,0,1.623.741,412.165,18.05,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,162.312059256018,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-15,0.97,0,0,0,1.623.741,412.165,18.3625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,232.668688554884,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-15,0.97,0,0,0,1.623.741,412.165,18.3625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,693.284904927365,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-15,0.97,0,0,0,1.623.741,412.165,18.3625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,335.82007347829,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-15,0.97,0,0,0,1.623.741,412.165,18.3625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,87.458687582647,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-15,0.97,0,0,0,1.623.741,412.165,18.3625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,387.526085659007,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-16,0.97,0,0,0,1.623.741,412.165,17.2,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,229.321098599377,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-16,0.97,0,0,0,1.623.741,412.165,17.2,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,799.707903247338,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-16,0.97,0,0,0,1.623.741,412.165,17.2,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,398.439701504847,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-16,0.97,0,0,0,1.623.741,412.165,17.2,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,72.4171950384352,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-16,0.97,0,0,0,1.623.741,412.165,17.2,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,434.075054526158,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-17,0.97,0,0,0,1.623.741,412.165,15.65,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,
2014-08-18,0.97,0,0,0,1.623.741,412.165,15.2,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,142.146441343042,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-18,0.97,0,0,0,1.623.741,412.165,15.2,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,452.006265844125,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-18,0.97,0,0,0,1.623.741,412.165,15.2,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,556.679926797148,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-18,0.97,0,0,0,1.623.741,412.165,15.2,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,204.943578961263,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-18,0.97,0,0,0,1.623.741,412.165,15.2,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,764.810921387808,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-19,0.97,0,0,0,1.623.741,412.165,14.0875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,157.516513226105,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-19,0.97,0,0,0,1.623.741,412.165,14.0875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,628.966445772187,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-19,0.97,0,0,0,1.623.741,412.165,14.0875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,292.31803993042,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-19,0.97,0,0,0,1.623.741,412.165,14.0875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,57.8173464999656,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-19,0.97,0,0,0,1.623.741,412.165,14.0875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,346.554678770709,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-20,0.97,0,0,0,1.623.741,412.165,15.675,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,357.682821176506,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-20,0.97,0,0,0,1.623.741,412.165,15.675,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,79.2795151180945,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-20,0.97,0,0,0,1.623.741,412.165,15.675,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,266.702414649788,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-20,0.97,0,0,0,1.623.741,412.165,15.675,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,175.194857952978,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-20,0.97,0,0,0,1.623.741,412.165,15.675,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,643.938175647555,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-21,0.97,0,0,0,1.623.741,412.165,16.2625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,177.59614021373,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-21,0.97,0,0,0,1.623.741,412.165,16.2625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,619.405496973352,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-21,0.97,0,0,0,1.623.741,412.165,16.2625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,328.98244802647,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-21,0.97,0,0,0,1.623.741,412.165,16.2625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,129.380176748505,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-21,0.97,0,0,0,1.623.741,412.165,16.2625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,344.591031316145,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-22,0.97,0,0,0,1.623.741,412.165,16.325,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,141.593761741229,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-22,0.97,0,0,0,1.623.741,412.165,16.325,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,327.903442796523,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-22,0.97,0,0,0,1.623.741,412.165,16.325,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,379.972535118436,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-22,0.97,0,0,0,1.623.741,412.165,16.325,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,196.422158119718,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-22,0.97,0,0,0,1.623.741,412.165,16.325,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,648.097075152002,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-23,0.97,1,0,0,1.623.741,412.165,15.9875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,226.633053661476,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-23,0.97,1,0,0,1.623.741,412.165,15.9875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,811.164148879375,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-23,0.97,1,0,0,1.623.741,412.165,15.9875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,436.061018707048,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-23,0.97,1,0,0,1.623.741,412.165,15.9875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,83.6088309577645,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-23,0.97,1,0,0,1.623.741,412.165,15.9875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,417.463006841929,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-24,0.97,0,0,0,1.623.741,412.165,16.3125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,458.285490286472,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-24,0.97,0,0,0,1.623.741,412.165,16.3125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,153.573168857594,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-24,0.97,0,0,0,1.623.741,412.165,16.3125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,151.925968486667,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-24,0.97,0,0,0,1.623.741,412.165,16.3125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,861.503164156281,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-24,0.97,0,0,0,1.623.741,412.165,16.3125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,363.974117037647,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-25,0.97,0,0,0,1.623.741,412.165,14.7875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,202.245341655226,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-25,0.97,0,0,0,1.623.741,412.165,14.7875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,453.730646773893,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-25,0.97,0,0,0,1.623.741,412.165,14.7875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,253.32067905636,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-25,0.97,0,0,0,1.623.741,412.165,14.7875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,86.6579211950299,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-25,0.97,0,0,0,1.623.741,412.165,14.7875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,261.569599386496,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-26,0.97,0,0,0,1.623.741,412.165,17.325,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,64.7300809868511,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-26,0.97,0,0,0,1.623.741,412.165,17.325,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,297.826898355689,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-26,0.97,0,0,0,1.623.741,412.165,17.325,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,212.353122239622,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-26,0.97,0,0,0,1.623.741,412.165,17.325,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,143.842260185182,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-26,0.97,0,0,0,1.623.741,412.165,17.325,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,468.647046949547,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-27,0.97,0,0,0,1.623.741,412.165,19.875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,141.124540763453,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-27,0.97,0,0,0,1.623.741,412.165,19.875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,552.631235154782,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-27,0.97,0,0,0,1.623.741,412.165,19.875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,203.47656887381,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-27,0.97,0,0,0,1.623.741,412.165,19.875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,91.7596012818803,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-27,0.97,0,0,0,1.623.741,412.165,19.875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,357.732101208972,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-28,0.97,0,0,0,1.623.741,412.165,19.75,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,279.80996962599,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-28,0.97,0,0,0,1.623.741,412.165,19.75,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,62.5912389709587,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-28,0.97,0,0,0,1.623.741,412.165,19.75,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,251.865349600569,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-28,0.97,0,0,0,1.623.741,412.165,19.75,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,147.59794847913,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-28,0.97,0,0,0,1.623.741,412.165,19.75,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,531.716288092032,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-29,0.97,0,0,0,1.623.741,412.165,19.125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,119.001507763099,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-29,0.97,0,0,0,1.623.741,412.165,19.125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,523.697281303577,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-29,0.97,0,0,0,1.623.741,412.165,19.125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,256.780128275747,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-29,0.97,0,0,0,1.623.741,412.165,19.125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,82.0627400312176,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-29,0.97,0,0,0,1.623.741,412.165,19.125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,287.276593971779,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-30,0.97,0,0,0,1.623.741,412.165,17.75,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,73.6875276947211,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-30,0.97,0,0,0,1.623.741,412.165,17.75,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,295.555330754378,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-30,0.97,0,0,0,1.623.741,412.165,17.75,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,308.207385097927,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-30,0.97,0,0,0,1.623.741,412.165,17.75,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,162.81504486744,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-30,0.97,0,0,0,1.623.741,412.165,17.75,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,663.358329683797,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-31,0.97,0,0,0,1.623.741,412.165,16.375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,136.994199378168,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-08-31,0.97,0,0,0,1.623.741,412.165,16.375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,636.485647070072,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-08-31,0.97,0,0,0,1.623.741,412.165,16.375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,253.800184477715,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-08-31,0.97,0,0,0,1.623.741,412.165,16.375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,173.204821790261,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-08-31,0.97,0,0,0,1.623.741,412.165,16.375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,399.571169014924,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-09-01,0.97,0,0,0,1.623.741,412.165,17.875,9.0,Herbst,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,192.583927536972,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
