Datum,Warengruppe,Umsatz,Temperatur,Monat,Jahreszeit,Frühling,Sommer,Herbst,Winter,Temp_warm,Temp_cold,Temp_average
2017-10-24,1,101.985508618079,11.925,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-25,1,112.868099610742,14.225,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-26,1,121.902300059386,13.475,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-27,1,176.844444234551,11.95,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-28,1,111.918783184116,11.2125,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-29,1,66.1429955598758,9.9,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-30,1,203.761620898018,8.1,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-01,1,159.909558679611,12.975,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-02,1,121.440397431826,11.6875,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-03,1,117.326070326731,9.4375,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-04,1,133.795153821829,10.2625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-05,1,79.0166720053485,9.8,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-06,1,111.224695011903,8.2125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-07,1,83.177904930265,6.7875,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-08,1,79.2557790596025,8.625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-09,1,120.473812071173,8.55,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-10,1,114.106926212154,7.5375,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-11,1,119.214846609495,5.2375,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-12,1,81.7069031241421,5.575,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-13,1,146.465618425215,5.9,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-14,1,91.0963595190131,6.3875,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-15,1,107.455887247399,9.375,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-16,1,125.49889208889,8.8125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-17,1,141.616201864242,7.725,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-18,1,89.6760956045913,5.35,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-19,1,121.373340644802,6.25,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-20,1,100.7324918034,5.9625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-21,1,90.5174834878254,4.9875,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-22,1,84.7248904082783,10.6125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-23,1,86.6235738346552,12.225,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-24,1,102.704961608739,6.9875,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-25,1,100.894643188864,2.775,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-26,1,56.1839609734841,4.65,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-27,1,108.488785532168,4.5625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-28,1,82.6450051477415,5.4875,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-29,1,70.8933590937057,4.225,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-30,1,151.851067390839,2.8125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-12-01,1,81.7634785538538,4.3625,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-02,1,127.082516714906,0.375,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-03,1,77.1376298618811,5.225,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-04,1,132.405506118959,5.3375,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-05,1,98.6865740402869,8.65,12.0,Winter,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2017-12-06,1,87.2168769966415,8.9,12.0,Winter,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2017-12-07,1,121.022930614205,5.7625,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-08,1,90.723222063322,1.675,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-09,1,109.566700891337,3.5125,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-10,1,46.1034350972905,0.9875,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-11,1,64.1114917289524,2.2375,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-12,1,104.188888422736,1.55,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-13,1,71.0846835326617,1.9875,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-14,1,147.585568185835,3.025,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-15,1,107.055312628908,3.0375,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-16,1,111.764487162802,3.275,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-17,1,54.2108446777326,1.1375,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-18,1,132.343297226153,2.4625,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-19,1,114.954215428736,5.9125,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-20,1,95.0575238589803,6.6375,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-21,1,123.510947305391,6.2375,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-22,1,132.34052838286,5.7625,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-23,1,216.986006515356,7.8,12.0,Winter,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2017-12-24,1,168.227885876022,8.1125,12.0,Winter,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2017-12-27,1,104.582475428322,4.6125,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-28,1,108.209333877696,4.0875,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-29,1,120.681193840944,2.8125,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-30,1,162.150512622119,4.05,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-31,1,162.986018021678,8.25,12.0,Winter,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2018-01-02,1,154.786374942725,5.7,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-03,1,80.1711341155724,6.475,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-04,1,136.591619491075,5.5125,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-05,1,91.934017601084,4.325,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-06,1,73.8495235935427,3.1875,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-07,1,87.9206063192333,0.65,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-08,1,118.339722290326,0.9875,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-09,1,88.8949959430897,3.1625,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-10,1,92.1632213092253,4.0125,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-11,1,126.219974300486,3.8375,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-12,1,116.261966635988,2.275,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-13,1,109.622594764107,1.275,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-14,1,49.0005592318035,0.325,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-15,1,108.800629287407,1.5625,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-16,1,116.40783148052,3.3625,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-17,1,99.9287661378494,1.8125,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-18,1,111.788522418724,1.1625,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-19,1,121.028250919463,1.975,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-20,1,115.690881472167,1.75,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-21,1,86.9824385331888,-0.6125,1.0,Winter,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-01-22,1,137.932331634568,0.675,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-23,1,101.743983330679,4.6625,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-24,1,115.464753338403,11.6,1.0,Winter,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2018-01-25,1,103.267103773044,7.95,1.0,Winter,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2018-01-26,1,98.0556839467947,5.9625,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-27,1,130.945038639959,5.6375,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-28,1,83.0180376295478,7.6625,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-29,1,109.744299217296,7.55,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-30,1,117.052646589407,5.7375,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-31,1,105.812423397334,6.3,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-01,1,96.7664796057527,3.5125,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-02,1,95.67376206111348,3.45,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-03,1,105.609185632305,-1.1625,2.0,Winter,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-02-04,1,53.0138004326992,0.825,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-05,1,141.343449024634,-0.2375,2.0,Winter,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-02-06,1,119.719757906946,-0.8625,2.0,Winter,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-02-07,1,101.419539257411,-1.285714,2.0,Winter,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-02-08,1,158.153466871707,-0.0125,2.0,Winter,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-02-09,1,136.987868117875,-0.2625,2.0,Winter,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-02-10,1,162.657002276986,0.5625,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-11,1,50.4265035269595,2.3375,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-12,1,116.368403565942,1.825,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-13,1,130.234212553533,2.6875,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-14,1,84.2120188970009,2.95,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-15,1,97.2457937573187,0.675,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-16,1,163.353586518488,4.8625,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-17,1,148.514760113872,4.125,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-18,1,43.1372026328517,4.375,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-19,1,121.942230728321,4.9125,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-20,1,89.5867418102959,3.375,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-21,1,116.006081856932,2.175,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-22,1,124.909775681547,1.1125,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-23,1,91.3084600530353,0.4375,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-24,1,131.85933719787,0.125,2.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-02-25,1,60.2910060331361,-2.9625,2.0,Winter,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-02-26,1,86.3075633753733,-1.5375,2.0,Winter,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-02-27,1,66.9903015912322,-3.425,2.0,Winter,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-02-28,1,98.7664662416456,-6.1375,2.0,Winter,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-03-01,1,121.672068570646,-3.95,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-02,1,101.712081140049,-4.9625,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-03,1,98.2415892822967,-3.4375,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-04,1,71.4481254842192,-2.3125,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-05,1,119.676827681314,5.9875,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-06,1,105.33896274036,6.4,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-03-07,1,96.383968298997,1.1875,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-08,1,130.937668895181,4.4625,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-09,1,106.190382211722,4.45,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-10,1,151.523763464872,3.4,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-11,1,44.5141733478635,11.475,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-03-12,1,138.141700035259,6.5375,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-03-13,1,126.305395778367,4.2625,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-14,1,142.741299070527,3.2,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-15,1,224.024543942887,2.4625,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-16,1,169.617856126588,0.2,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-17,1,192.571863723155,-2.225,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-18,1,140.587952269619,-0.825,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-19,1,168.789051955079,2.3,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-20,1,135.231062535176,4.2125,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-21,1,120.262742064374,4.7,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-22,1,140.605808619442,5.7625,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-23,1,135.226761513192,4.425,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-24,1,175.533882075808,7.125,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-03-25,1,72.1396206051801,7.625,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-03-26,1,148.365363810161,5.0375,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-27,1,156.722306258184,5.325,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-28,1,136.183415192499,3.725,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-29,1,369.627890205243,0.9,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-03-31,1,416.788764354814,2.225,3.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-04-01,1,68.2964647517978,2.525,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-04-02,1,43.200364814703,6.1,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-04-03,1,135.724585456051,11.775,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-04,1,115.932994804965,13.2125,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-05,1,97.8634527844016,8.6625,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-06,1,118.206081571449,9.9875,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-07,1,145.347521013483,14.75,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-08,1,70.9108032083961,20.5,4.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-04-09,1,100.975591763884,15.3125,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-10,1,116.487322952139,5.1625,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-04-11,1,82.0268234172204,4.7125,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-04-12,1,136.188054778093,7.975,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-13,1,91.9470794074567,8.7125,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-14,1,166.908303338313,7.675,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-15,1,94.7804910054962,9.5375,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-16,1,120.530309652016,13.875,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-17,1,101.387635071749,15.25,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-18,1,93.6448450690126,20.35,4.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-04-19,1,109.1997780181,23.1125,4.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-04-20,1,89.8024722034331,24.375,4.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-04-21,1,144.90805943254,15.6625,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-22,1,68.3301534203764,14.525,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-23,1,89.8268678476001,14.4,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-24,1,97.0271023646392,12.0875,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-25,1,68.0325664897455,9.25,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-26,1,132.024346180966,11.0875,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-27,1,64.0736168057245,13.0875,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-28,1,145.377113487886,14.65,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-29,1,112.634849007942,8.875,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-30,1,152.280472407717,11.55,4.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-05-02,1,114.081337561043,14.725,5.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-05-03,1,123.975160122456,12.5,5.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-05-04,1,98.2938513417318,12.1875,5.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-05-05,1,127.687524931524,14.75,5.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-05-06,1,56.2258188093528,18.9125,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-07,1,134.486983298219,20.825,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-08,1,118.423159794704,22.3875,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-09,1,147.863208010494,23.3,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-10,1,65.3700130129915,20.525,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-11,1,206.81195059122,15.1,5.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-05-12,1,150.026139523841,17.3375,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-13,1,86.0125611140966,17.25,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-14,1,98.758369396784,18.8875,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-15,1,98.0353644636131,18.0,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-16,1,73.5620132092815,20.5625,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-17,1,129.846043854855,15.2875,5.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-05-18,1,127.204797376274,14.75,5.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-05-19,1,169.221578127274,14.9125,5.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-05-20,1,107.80986732414,18.9,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-22,1,156.307236988041,20.325,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-23,1,109.786783071564,20.1625,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-24,1,108.54624822638,20.35,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-25,1,123.517143533616,19.775,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-26,1,152.999422087259,19.875,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-27,1,99.6705421509629,16.425,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-28,1,157.41929138371,20.2125,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-29,1,106.471684824603,23.4625,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-30,1,112.241407941627,23.1875,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-31,1,111.26691705832,21.8875,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-06-01,1,171.352211320836,21.375,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-02,1,145.082493830242,22.8875,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-03,1,78.971045287569,19.275,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-04,1,130.480133704068,19.25,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-05,1,149.0974286003,19.7,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-06,1,125.51279931351,22.15,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-07,1,130.135052932173,23.6875,6.0,Sommer,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2018-06-08,1,133.461558814522,22.7375,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-09,1,196.77276590343,22.1125,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-10,1,98.5728577636623,19.1,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-11,1,167.589367834019,18.5125,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-12,1,118.251386322568,15.3125,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-06-13,1,139.415611673776,16.4,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-14,1,185.371307862245,20.9,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-15,1,178.358896719133,19.2,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-16,1,165.240825926878,21.325,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-17,1,131.774736746731,18.275,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-18,1,150.60898110442,17.6375,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-19,1,134.103229549554,19.2375,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-20,1,187.760363692391,23.65,6.0,Sommer,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2018-06-21,1,137.380800589863,11.5625,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-06-22,1,173.94005241559,15.575,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-06-23,1,228.688308197952,14.3,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-06-24,1,96.8397776549712,16.2375,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-06-25,1,147.963260084348,17.175,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-26,1,126.72717073825,20.075,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-27,1,98.3742739147763,22.0125,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-28,1,153.222912713889,22.125,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018-06-29,1,124.38040536437,21.85,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
